timestamp,asset_id,mode,outdoor_temp_c,outdoor_coil_temp_c,suction_pressure_kpa,discharge_pressure_kpa,suction_temp_c,discharge_temp_c,superheat_k,subcooling_k,compressor_command,outdoor_fan_command,reversing_valve_command,defrost_command,alarm_code,data_quality
2026-07-15T12:08:40,HP-01,heating,9.996,12.996,427.16,1687.508,16.996,72.014,4.0,5.0,1,1,0,0,,good
2026-07-15T12:08:50,HP-01,heating,9.996,12.996,427.148,1687.706,16.996,72.011,4.0,5.0,1,1,0,0,,good
2026-07-15T12:09:00,HP-01,heating,9.995,12.995,427.137,1687.904,16.995,72.009,4.0,5.0,1,1,0,0,,good
2026-07-15T12:09:10,HP-01,heating,9.995,12.995,427.126,1688.101,16.995,72.007,4.0,5.0,1,1,0,0,,good
2026-07-15T12:09:20,HP-01,heating,9.995,12.995,427.115,1688.298,16.995,72.005,4.0,5.0,1,1,0,0,,good
2026-07-15T12:09:30,HP-01,heating,9.995,12.995,427.105,1688.495,16.995,72.004,4.0,5.0,1,1,0,0,,good
2026-07-15T12:09:40,HP-01,heating,9.995,12.995,427.095,1688.69,16.995,72.003,4.0,5.0,1,1,0,0,,good
2026-07-15T12:09:50,HP-01,heating,9.994,12.994,427.086,1688.885,16.994,72.002,4.0,5.0,1,1,0,0,,good
2026-07-15T12:10:00,HP-01,heating,9.994,12.994,427.078,1689.08,16.994,72.001,4.0,5.0,1,1,0,0,,good
2026-07-15T12:10:10,HP-01,heating,9.994,12.994,427.069,1689.273,16.994,72.0,4.0,5.0,1,1,0,0,,good
2026-07-15T12:10:20,HP-01,heating,9.994,12.994,427.062,1689.467,16.994,72.0,4.0,5.0,1,1,0,0,,good
2026-07-15T12:10:30,HP-01,heating,9.994,12.994,427.054,1689.659,16.994,72.0,4.0,5.0,1,1,0,0,,good
2026-07-15T12:10:40,HP-01,heating,9.994,12.994,427.047,1689.851,16.994,72.0,4.0,5.0,1,1,0,0,,good
2026-07-15T12:10:50,HP-01,heating,9.993,12.993,427.041,1690.042,16.993,72.001,4.0,5.0,1,1,0,0,,good
2026-07-15T12:11:00,HP-01,heating,9.993,12.993,427.035,1690.232,16.993,72.001,4.0,5.0,1,1,0,0,,good
2026-07-15T12:11:10,HP-01,heating,9.993,12.993,427.03,1690.422,16.993,72.002,4.0,5.0,1,1,0,0,,good
2026-07-15T12:11:20,HP-01,heating,9.993,12.993,427.024,1690.611,16.993,72.004,4.0,5.0,1,1,0,0,,good
2026-07-15T12:11:30,HP-01,heating,9.992,12.992,427.02,1690.799,16.992,72.005,4.0,5.0,1,1,0,0,,good
2026-07-15T12:11:40,HP-01,heating,9.992,12.992,427.016,1690.987,16.992,72.007,4.0,5.0,1,1,0,0,,good
2026-07-15T12:11:50,HP-01,heating,9.992,12.992,427.012,1691.174,16.992,72.009,4.0,5.0,1,1,0,0,,good
2026-07-15T12:12:00,HP-01,heating,9.992,12.992,427.009,1691.36,16.992,72.011,4.0,5.0,1,1,0,0,,good
2026-07-15T12:12:10,HP-01,heating,9.992,12.992,427.006,1691.545,16.992,72.014,4.0,5.0,1,1,0,0,,good
2026-07-15T12:12:20,HP-01,heating,9.991,12.991,427.004,1691.729,16.991,72.016,4.0,5.0,1,1,0,0,,good
2026-07-15T12:12:30,HP-01,heating,9.991,12.991,427.002,1691.913,16.991,72.019,4.0,5.0,1,1,0,0,,good
2026-07-15T12:12:40,HP-01,heating,9.991,12.991,427.001,1692.096,16.991,72.022,4.0,5.0,1,1,0,0,,good
2026-07-15T12:12:50,HP-01,heating,9.991,12.991,427.0,1692.277,16.991,72.026,4.0,5.0,1,1,0,0,,good
2026-07-15T12:13:00,HP-01,heating,9.99,12.99,427.0,1692.459,16.99,72.03,4.0,5.0,1,1,0,0,,good
2026-07-15T12:13:10,HP-01,heating,9.99,12.99,427.0,1692.639,16.99,72.033,4.0,5.0,1,1,0,0,,good
2026-07-15T12:13:20,HP-01,heating,9.99,12.99,427.001,1692.818,16.99,72.038,4.0,5.0,1,1,0,0,,good
2026-07-15T12:13:30,HP-01,heating,9.99,12.99,427.002,1692.996,16.99,72.042,4.0,5.0,1,1,0,0,,good
2026-07-15T12:13:40,HP-01,heating,9.989,12.989,427.003,1693.174,16.989,72.047,4.0,5.0,1,1,0,0,,good
2026-07-15T12:13:50,HP-01,heating,9.989,12.989,427.005,1693.351,16.989,72.052,4.0,5.0,1,1,0,0,,good
2026-07-15T12:14:00,HP-01,heating,9.989,12.989,427.008,1693.526,16.989,72.057,4.0,5.0,1,1,0,0,,good
2026-07-15T12:14:10,HP-01,heating,9.989,12.989,427.011,1693.701,16.989,72.062,4.0,5.0,1,1,0,0,,good
2026-07-15T12:14:20,HP-01,heating,9.988,12.988,427.014,1693.875,16.988,72.068,4.0,5.0,1,1,0,0,,good
2026-07-15T12:14:30,HP-01,heating,9.988,12.988,427.018,1694.048,16.988,72.074,4.0,5.0,1,1,0,0,,good
2026-07-15T12:14:40,HP-01,heating,9.988,12.988,427.022,1694.219,16.988,72.08,4.0,5.0,1,1,0,0,,good
2026-07-15T12:14:50,HP-01,heating,9.987,12.987,427.027,1694.39,16.987,72.086,4.0,5.0,1,1,0,0,,good
2026-07-15T12:15:00,HP-01,heating,9.987,12.987,427.032,1694.56,16.987,72.092,4.0,5.0,1,1,0,0,,good
2026-07-15T12:15:10,HP-01,heating,9.987,12.987,427.038,1694.729,16.987,72.099,4.0,5.0,1,1,0,0,,good
2026-07-15T12:15:20,HP-01,heating,9.987,12.987,427.044,1694.897,16.987,72.106,4.0,5.0,1,1,0,0,,good
2026-07-15T12:15:30,HP-01,heating,9.986,12.986,427.051,1695.064,16.986,72.114,4.0,5.0,1,1,0,0,,good
2026-07-15T12:15:40,HP-01,heating,9.986,12.986,427.058,1695.229,16.986,72.121,4.0,5.0,1,1,0,0,,good
2026-07-15T12:15:50,HP-01,heating,9.986,12.986,427.066,1695.394,16.986,72.129,4.0,5.0,1,1,0,0,,good
2026-07-15T12:16:00,HP-01,heating,9.985,12.985,427.074,1695.558,16.985,72.137,4.0,5.0,1,1,0,0,,good
2026-07-15T12:16:10,HP-01,heating,9.985,12.985,427.082,1695.72,16.985,72.145,4.0,5.0,1,1,0,0,,good
2026-07-15T12:16:20,HP-01,heating,9.985,12.985,427.091,1695.882,16.985,72.153,4.0,5.0,1,1,0,0,,good
2026-07-15T12:16:30,HP-01,heating,9.984,12.984,427.101,1696.042,16.984,72.162,4.0,5.0,1,1,0,0,,good
2026-07-15T12:16:40,HP-01,heating,9.984,12.984,427.11,1696.201,16.984,72.171,4.0,5.0,1,1,0,0,,good
2026-07-15T12:16:50,HP-01,heating,9.984,12.984,427.121,1696.359,16.984,72.18,4.0,5.0,1,1,0,0,,good
2026-07-15T12:17:00,HP-01,heating,9.984,12.984,427.131,1696.516,16.984,72.189,4.0,5.0,1,1,0,0,,good
2026-07-15T12:17:10,HP-01,heating,9.983,12.983,427.143,1696.672,16.983,72.199,4.0,5.0,1,1,0,0,,good
2026-07-15T12:17:20,HP-01,heating,9.983,12.983,427.154,1696.827,16.983,72.209,4.0,5.0,1,1,0,0,,good
2026-07-15T12:17:30,HP-01,heating,9.983,12.983,427.166,1696.98,16.983,72.219,4.0,5.0,1,1,0,0,,good
2026-07-15T12:17:40,HP-01,heating,9.982,12.982,427.179,1697.133,16.982,72.229,4.0,5.0,1,1,0,0,,good
2026-07-15T12:17:50,HP-01,heating,9.982,12.982,427.192,1697.284,16.982,72.239,4.0,5.0,1,1,0,0,,good
2026-07-15T12:18:00,HP-01,heating,9.982,12.982,427.205,1697.434,16.982,72.25,4.0,5.0,1,1,0,0,,good
2026-07-15T12:18:10,HP-01,heating,9.981,12.981,427.219,1697.582,16.981,72.261,4.0,5.0,1,1,0,0,,good
2026-07-15T12:18:20,HP-01,heating,9.981,12.981,427.233,1697.73,16.981,72.272,4.0,5.0,1,1,0,0,,good
2026-07-15T12:18:30,HP-01,heating,9.98,12.98,427.248,1697.876,16.98,72.283,4.0,5.0,1,1,0,0,,good
2026-07-15T12:18:40,HP-01,heating,9.98,12.98,427.263,1698.021,16.98,72.295,4.0,5.0,1,1,0,0,,good
2026-07-15T12:18:50,HP-01,heating,9.98,12.98,427.279,1698.165,16.98,72.306,4.0,5.0,1,1,0,0,,good
2026-07-15T12:19:00,HP-01,heating,9.979,12.979,427.295,1698.307,16.979,72.318,4.0,5.0,1,1,0,0,,good
2026-07-15T12:19:10,HP-01,heating,9.979,12.979,427.311,1698.449,16.979,72.33,4.0,5.0,1,1,0,0,,good
2026-07-15T12:19:20,HP-01,heating,9.979,12.979,427.328,1698.589,16.979,72.343,4.0,5.0,1,1,0,0,,good
2026-07-15T12:19:30,HP-01,heating,9.978,12.978,427.345,1698.727,16.978,72.355,4.0,5.0,1,1,0,0,,good
2026-07-15T12:19:40,HP-01,heating,9.978,12.978,427.363,1698.865,16.978,72.368,4.0,5.0,1,1,0,0,,good
2026-07-15T12:19:50,HP-01,heating,9.978,12.978,427.381,1699.001,16.978,72.381,4.0,5.0,1,1,0,0,,good
2026-07-15T12:20:00,HP-01,heating,9.977,12.977,427.4,1699.135,16.977,72.394,4.0,5.0,1,1,0,0,,good
2026-07-15T12:20:10,HP-01,heating,9.977,12.977,427.419,1699.269,16.977,72.408,4.0,5.0,1,1,0,0,,good
2026-07-15T12:20:20,HP-01,heating,9.976,12.976,427.438,1699.401,16.976,72.421,4.0,5.0,1,1,0,0,,good
2026-07-15T12:20:30,HP-01,heating,9.976,12.976,427.458,1699.532,16.976,72.435,4.0,5.0,1,1,0,0,,good
2026-07-15T12:20:40,HP-01,heating,9.976,12.976,427.478,1699.661,16.976,72.449,4.0,5.0,1,1,0,0,,good
2026-07-15T12:20:50,HP-01,heating,9.975,12.975,427.498,1699.789,16.975,72.463,4.0,5.0,1,1,0,0,,good
2026-07-15T12:21:00,HP-01,heating,9.975,12.975,427.519,1699.916,16.975,72.477,4.0,5.0,1,1,0,0,,good
2026-07-15T12:21:10,HP-01,heating,9.974,12.974,427.54,1700.041,16.974,72.492,4.0,5.0,1,1,0,0,,good
2026-07-15T12:21:20,HP-01,heating,9.974,12.974,427.562,1700.165,16.974,72.506,4.0,5.0,1,1,0,0,,good
2026-07-15T12:21:30,HP-01,heating,9.974,12.974,427.584,1700.287,16.974,72.521,4.0,5.0,1,1,0,0,,good
2026-07-15T12:21:40,HP-01,heating,9.973,12.973,427.607,1700.408,16.973,72.536,4.0,5.0,1,1,0,0,,good
2026-07-15T12:21:50,HP-01,heating,9.973,12.973,427.629,1700.528,16.973,72.552,4.0,5.0,1,1,0,0,,good
2026-07-15T12:22:00,HP-01,heating,9.972,12.972,427.653,1700.646,16.972,72.567,4.0,5.0,1,1,0,0,,good
2026-07-15T12:22:10,HP-01,heating,9.972,12.972,427.676,1700.763,16.972,72.583,4.0,5.0,1,1,0,0,,good
2026-07-15T12:22:20,HP-01,heating,9.972,12.972,427.7,1700.878,16.972,72.598,4.0,5.0,1,1,0,0,,good
2026-07-15T12:22:30,HP-01,heating,9.971,12.971,427.724,1700.992,16.971,72.614,4.0,5.0,1,1,0,0,,good
2026-07-15T12:22:40,HP-01,heating,9.971,12.971,427.749,1701.104,16.971,72.63,4.0,5.0,1,1,0,0,,good
2026-07-15T12:22:50,HP-01,heating,9.97,12.97,427.774,1701.215,16.97,72.647,4.0,5.0,1,1,0,0,,good
2026-07-15T12:23:00,HP-01,heating,9.97,12.97,427.799,1701.325,16.97,72.663,4.0,5.0,1,1,0,0,,good
2026-07-15T12:23:10,HP-01,heating,9.969,12.969,427.825,1701.433,16.969,72.68,4.0,5.0,1,1,0,0,,good
2026-07-15T12:23:20,HP-01,heating,9.969,12.969,427.851,1701.539,16.969,72.696,4.0,5.0,1,1,0,0,,good
2026-07-15T12:23:30,HP-01,heating,9.968,12.968,427.877,1701.644,16.968,72.713,4.0,5.0,1,1,0,0,,good
2026-07-15T12:23:40,HP-01,heating,9.968,12.968,427.904,1701.748,16.968,72.73,4.0,5.0,1,1,0,0,,good
2026-07-15T12:23:50,HP-01,heating,9.968,12.968,427.931,1701.85,16.968,72.748,4.0,5.0,1,1,0,0,,good
2026-07-15T12:24:00,HP-01,heating,9.967,12.967,427.958,1701.95,16.967,72.765,4.0,5.0,1,1,0,0,,good
2026-07-15T12:24:10,HP-01,heating,9.967,12.967,427.986,1702.049,16.967,72.783,4.0,5.0,1,1,0,0,,good
2026-07-15T12:24:20,HP-01,heating,9.966,12.966,428.014,1702.147,16.966,72.8,4.0,5.0,1,1,0,0,,good
2026-07-15T12:24:30,HP-01,heating,9.966,12.966,428.042,1702.242,16.966,72.818,4.0,5.0,1,1,0,0,,good
2026-07-15T12:24:40,HP-01,heating,9.965,12.965,428.07,1702.337,16.965,72.836,4.0,5.0,1,1,0,0,,good
2026-07-15T12:24:50,HP-01,heating,9.965,12.965,428.099,1702.43,16.965,72.854,4.0,5.0,1,1,0,0,,good
2026-07-15T12:25:00,HP-01,heating,9.964,12.964,428.128,1702.521,16.964,72.873,4.0,5.0,1,1,0,0,,good
2026-07-15T12:25:10,HP-01,heating,9.964,12.964,428.158,1702.61,16.964,72.891,4.0,5.0,1,1,0,0,,good
2026-07-15T12:25:20,HP-01,heating,9.963,12.963,428.188,1702.699,16.963,72.91,4.0,5.0,1,1,0,0,,good
2026-07-15T12:25:30,HP-01,heating,9.963,12.963,428.218,1702.785,16.963,72.928,4.0,5.0,1,1,0,0,,good
2026-07-15T12:25:40,HP-01,heating,9.962,12.962,428.248,1702.87,16.962,72.947,4.0,5.0,1,1,0,0,,good
2026-07-15T12:25:50,HP-01,heating,9.962,12.962,428.279,1702.953,16.962,72.966,4.0,5.0,1,1,0,0,,good
2026-07-15T12:26:00,HP-01,heating,9.961,12.961,428.309,1703.035,16.961,72.985,4.0,5.0,1,1,0,0,,good
2026-07-15T12:26:10,HP-01,heating,9.961,12.961,428.34,1703.115,16.961,73.004,4.0,5.0,1,1,0,0,,good
2026-07-15T12:26:20,HP-01,heating,9.96,12.96,428.372,1703.194,16.96,73.024,4.0,5.0,1,1,0,0,,good
2026-07-15T12:26:30,HP-01,heating,9.96,12.96,428.403,1703.271,16.96,73.043,4.0,5.0,1,1,0,0,,good
2026-07-15T12:26:40,HP-01,heating,9.959,12.959,428.435,1703.346,16.959,73.063,4.0,5.0,1,1,0,0,,good
2026-07-15T12:26:50,HP-01,heating,9.959,12.959,428.467,1703.42,16.959,73.082,4.0,5.0,1,1,0,0,,good
2026-07-15T12:27:00,HP-01,heating,9.958,12.958,428.5,1703.492,16.958,73.102,4.0,5.0,1,1,0,0,,good
2026-07-15T12:27:10,HP-01,heating,9.958,12.958,428.532,1703.562,16.958,73.122,4.0,5.0,1,1,0,0,,good
2026-07-15T12:27:20,HP-01,heating,9.957,12.957,428.565,1703.631,16.957,73.142,4.0,5.0,1,1,0,0,,good
2026-07-15T12:27:30,HP-01,heating,9.957,12.957,428.598,1703.698,16.957,73.162,4.0,5.0,1,1,0,0,,good
2026-07-15T12:27:40,HP-01,heating,9.956,12.956,428.632,1703.764,16.956,73.183,4.0,5.0,1,1,0,0,,good
2026-07-15T12:27:50,HP-01,heating,9.956,12.956,428.665,1703.828,16.956,73.203,4.0,5.0,1,1,0,0,,good
2026-07-15T12:28:00,HP-01,heating,9.955,12.955,428.699,1703.89,16.955,73.223,4.0,5.0,1,1,0,0,,good
2026-07-15T12:28:10,HP-01,heating,9.955,12.955,428.733,1703.951,16.955,73.244,4.0,5.0,1,1,0,0,,good
2026-07-15T12:28:20,HP-01,heating,9.954,12.954,428.767,1704.009,16.954,73.264,4.0,5.0,1,1,0,0,,good
2026-07-15T12:28:30,HP-01,heating,9.954,12.954,428.801,1704.067,16.954,73.285,4.0,5.0,1,1,0,0,,good
2026-07-15T12:28:40,HP-01,heating,9.953,12.953,428.835,1704.122,16.953,73.306,4.0,5.0,1,1,0,0,,good
2026-07-15T12:28:50,HP-01,heating,9.953,12.953,428.87,1704.176,16.953,73.327,4.0,5.0,1,1,0,0,,good
2026-07-15T12:29:00,HP-01,heating,9.952,12.952,428.905,1704.228,16.952,73.348,4.0,5.0,1,1,0,0,,good
2026-07-15T12:29:10,HP-01,heating,9.951,12.951,428.94,1704.279,16.951,73.369,4.0,5.0,1,1,0,0,,good
2026-07-15T12:29:20,HP-01,heating,9.951,12.951,428.975,1704.328,16.951,73.39,4.0,5.0,1,1,0,0,,good
2026-07-15T12:29:30,HP-01,heating,9.95,12.95,429.01,1704.375,16.95,73.411,4.0,5.0,1,1,0,0,,good
2026-07-15T12:29:40,HP-01,heating,9.95,12.95,429.046,1704.42,16.95,73.432,4.0,5.0,1,1,0,0,,good
2026-07-15T12:29:50,HP-01,heating,9.949,12.949,429.081,1704.464,16.949,73.454,4.0,5.0,1,1,0,0,,good
2026-07-15T12:30:00,HP-01,heating,9.949,12.949,429.117,1704.506,16.949,73.475,4.0,5.0,1,1,0,0,,good
2026-07-15T12:30:10,HP-01,heating,9.948,12.948,429.153,1704.546,16.948,73.497,4.0,5.0,1,1,0,0,,good
2026-07-15T12:30:20,HP-01,heating,9.948,12.948,429.189,1704.585,16.948,73.518,4.0,5.0,1,1,0,0,,good
2026-07-15T12:30:30,HP-01,heating,9.947,12.947,429.225,1704.622,16.947,73.54,4.0,5.0,1,1,0,0,,good
2026-07-15T12:30:40,HP-01,heating,9.946,12.946,429.262,1704.657,16.946,73.562,4.0,5.0,1,1,0,0,,good
2026-07-15T12:30:50,HP-01,heating,9.946,12.946,429.298,1704.691,16.946,73.583,4.0,5.0,1,1,0,0,,good
2026-07-15T12:31:00,HP-01,heating,9.945,12.945,429.335,1704.723,16.945,73.605,4.0,5.0,1,1,0,0,,good
2026-07-15T12:31:10,HP-01,heating,9.945,12.945,429.371,1704.753,16.945,73.627,4.0,5.0,1,1,0,0,,good
2026-07-15T12:31:20,HP-01,heating,9.944,12.944,429.408,1704.781,16.944,73.649,4.0,5.0,1,1,0,0,,good
2026-07-15T12:31:30,HP-01,heating,9.943,12.943,429.445,1704.808,16.943,73.671,4.0,5.0,1,1,0,0,,good
2026-07-15T12:31:40,HP-01,heating,9.943,12.943,429.482,1704.833,16.943,73.692,4.0,5.0,1,1,0,0,,good
2026-07-15T12:31:50,HP-01,heating,9.942,12.942,429.519,1704.856,16.942,73.714,4.0,5.0,1,1,0,0,,good
2026-07-15T12:32:00,HP-01,heating,9.942,12.942,429.556,1704.877,16.942,73.736,4.0,5.0,1,1,0,0,,good
2026-07-15T12:32:10,HP-01,heating,9.941,12.941,429.593,1704.897,16.941,73.759,4.0,5.0,1,1,0,0,,good
2026-07-15T12:32:20,HP-01,heating,9.94,12.94,429.63,1704.915,16.94,73.781,4.0,5.0,1,1,0,0,,good
2026-07-15T12:32:30,HP-01,heating,9.94,12.94,429.667,1704.931,16.94,73.803,4.0,5.0,1,1,0,0,,good
2026-07-15T12:32:40,HP-01,heating,9.939,12.939,429.704,1704.946,16.939,73.825,4.0,5.0,1,1,0,0,,good
2026-07-15T12:32:50,HP-01,heating,9.939,12.939,429.742,1704.959,16.939,73.847,4.0,5.0,1,1,0,0,,good
2026-07-15T12:33:00,HP-01,heating,9.938,12.938,429.779,1704.97,16.938,73.869,4.0,5.0,1,1,0,0,,good
2026-07-15T12:33:10,HP-01,heating,9.937,12.937,429.817,1704.979,16.937,73.891,4.0,5.0,1,1,0,0,,good
2026-07-15T12:33:20,HP-01,heating,9.937,12.937,429.854,1704.987,16.937,73.914,4.0,5.0,1,1,0,0,,good
2026-07-15T12:33:30,HP-01,heating,9.936,12.936,429.892,1704.993,16.936,73.936,4.0,5.0,1,1,0,0,,good
2026-07-15T12:33:40,HP-01,heating,9.935,12.935,429.929,1704.997,16.935,73.958,4.0,5.0,1,1,0,0,,good
2026-07-15T12:33:50,HP-01,heating,9.935,12.935,429.966,1704.999,16.935,73.98,4.0,5.0,1,1,0,0,,good
2026-07-15T12:34:00,HP-01,heating,9.934,12.934,430.004,1705.0,16.934,74.002,4.0,5.0,1,1,0,0,,good
2026-07-15T12:34:10,HP-01,heating,9.933,12.933,430.041,1704.999,16.933,74.025,4.0,5.0,1,1,0,0,,good
2026-07-15T12:34:20,HP-01,heating,9.933,12.933,430.079,1704.996,16.933,74.047,4.0,5.0,1,1,0,0,,good
2026-07-15T12:34:30,HP-01,heating,9.932,12.932,430.116,1704.992,16.932,74.069,4.0,5.0,1,1,0,0,,good
2026-07-15T12:34:40,HP-01,heating,9.931,12.931,430.154,1704.985,16.931,74.091,4.0,5.0,1,1,0,0,,good
2026-07-15T12:34:50,HP-01,heating,9.931,12.931,430.191,1704.977,16.931,74.113,4.0,5.0,1,1,0,0,,good
2026-07-15T12:35:00,HP-01,heating,9.93,12.93,430.229,1704.968,16.93,74.136,4.0,5.0,1,1,0,0,,good
2026-07-15T12:35:10,HP-01,heating,9.93,12.93,430.266,1704.956,16.93,74.158,4.0,5.0,1,1,0,0,,good
2026-07-15T12:35:20,HP-01,heating,9.929,12.929,430.303,1704.943,16.929,74.18,4.0,5.0,1,1,0,0,,good
2026-07-15T12:35:30,HP-01,heating,9.928,12.928,430.341,1704.928,16.928,74.202,4.0,5.0,1,1,0,0,,good
2026-07-15T12:35:40,HP-01,heating,9.927,12.927,430.378,1704.911,16.927,74.224,4.0,5.0,1,1,0,0,,good
2026-07-15T12:35:50,HP-01,heating,9.927,12.927,430.415,1704.893,16.927,74.246,4.0,5.0,1,1,0,0,,good
2026-07-15T12:36:00,HP-01,heating,9.926,12.926,430.452,1704.873,16.926,74.268,4.0,5.0,1,1,0,0,,good
2026-07-15T12:36:10,HP-01,heating,9.925,12.925,430.489,1704.851,16.925,74.29,4.0,5.0,1,1,0,0,,good
2026-07-15T12:36:20,HP-01,heating,9.925,12.925,430.526,1704.827,16.925,74.312,4.0,5.0,1,1,0,0,,good
2026-07-15T12:36:30,HP-01,heating,9.924,12.924,430.563,1704.802,16.924,74.334,4.0,5.0,1,1,0,0,,good
2026-07-15T12:36:40,HP-01,heating,9.923,12.923,430.6,1704.775,16.923,74.356,4.0,5.0,1,1,0,0,,good
2026-07-15T12:36:50,HP-01,heating,9.923,12.923,430.637,1704.746,16.923,74.378,4.0,5.0,1,1,0,0,,good
2026-07-15T12:37:00,HP-01,heating,9.922,12.922,430.673,1704.716,16.922,74.4,4.0,5.0,1,1,0,0,,good
2026-07-15T12:37:10,HP-01,heating,9.921,12.921,430.71,1704.684,16.921,74.421,4.0,5.0,1,1,0,0,,good
2026-07-15T12:37:20,HP-01,heating,9.921,12.921,430.746,1704.65,16.921,74.443,4.0,5.0,1,1,0,0,,good
2026-07-15T12:37:30,HP-01,heating,9.92,12.92,430.782,1704.614,16.92,74.465,4.0,5.0,1,1,0,0,,good
2026-07-15T12:37:40,HP-01,heating,9.919,12.919,430.818,1704.577,16.919,74.486,4.0,5.0,1,1,0,0,,good
2026-07-15T12:37:50,HP-01,heating,9.918,12.918,430.854,1704.538,16.918,74.508,4.0,5.0,1,1,0,0,,good
2026-07-15T12:38:00,HP-01,heating,9.918,12.918,430.89,1704.497,16.918,74.529,4.0,5.0,1,1,0,0,,good
2026-07-15T12:38:10,HP-01,heating,9.917,12.917,430.926,1704.455,16.917,74.551,4.0,5.0,1,1,0,0,,good
2026-07-15T12:38:20,HP-01,heating,9.916,12.916,430.962,1704.411,16.916,74.572,4.0,5.0,1,1,0,0,,good
2026-07-15T12:38:30,HP-01,heating,9.916,12.916,430.997,1704.365,16.916,74.593,4.0,5.0,1,1,0,0,,good
2026-07-15T12:38:40,HP-01,heating,9.915,12.915,431.032,1704.317,16.915,74.614,4.0,5.0,1,1,0,0,,good
2026-07-15T12:38:50,HP-01,heating,9.914,12.914,431.068,1704.268,16.914,74.636,4.0,5.0,1,1,0,0,,good
2026-07-15T12:39:00,HP-01,heating,9.913,12.913,431.103,1704.217,16.913,74.657,4.0,5.0,1,1,0,0,,good
2026-07-15T12:39:10,HP-01,heating,9.913,12.913,431.137,1704.165,16.913,74.678,4.0,5.0,1,1,0,0,,good
2026-07-15T12:39:20,HP-01,heating,9.912,12.912,431.172,1704.111,16.912,74.698,4.0,5.0,1,1,0,0,,good
2026-07-15T12:39:30,HP-01,heating,9.911,12.911,431.206,1704.055,16.911,74.719,4.0,5.0,1,1,0,0,,good
2026-07-15T12:39:40,HP-01,heating,9.91,12.91,431.241,1703.997,16.91,74.74,4.0,5.0,1,1,0,0,,good
2026-07-15T12:39:50,HP-01,heating,9.91,12.91,431.275,1703.938,16.91,74.761,4.0,5.0,1,1,0,0,,good
2026-07-15T12:40:00,HP-01,heating,9.909,12.909,431.308,1703.877,16.909,74.781,4.0,5.0,1,1,0,0,,good
2026-07-15T12:40:10,HP-01,heating,9.908,12.908,431.342,1703.814,16.908,74.801,4.0,5.0,1,1,0,0,,good
2026-07-15T12:40:20,HP-01,heating,9.907,12.907,431.376,1703.75,16.907,74.822,4.0,5.0,1,1,0,0,,good
2026-07-15T12:40:30,HP-01,heating,9.907,12.907,431.409,1703.684,16.907,74.842,4.0,5.0,1,1,0,0,,good
2026-07-15T12:40:40,HP-01,heating,9.906,12.906,431.442,1703.617,16.906,74.862,4.0,5.0,1,1,0,0,,good
2026-07-15T12:40:50,HP-01,heating,9.905,12.905,431.475,1703.547,16.905,74.882,4.0,5.0,1,1,0,0,,good
2026-07-15T12:41:00,HP-01,heating,9.904,12.904,431.507,1703.477,16.904,74.902,4.0,5.0,1,1,0,0,,good
2026-07-15T12:41:10,HP-01,heating,9.903,12.903,431.539,1703.404,16.903,74.922,4.0,5.0,1,1,0,0,,good
2026-07-15T12:41:20,HP-01,heating,9.903,12.903,431.571,1703.33,16.903,74.941,4.0,5.0,1,1,0,0,,good
2026-07-15T12:41:30,HP-01,heating,9.902,12.902,431.603,1703.255,16.902,74.961,4.0,5.0,1,1,0,0,,good
2026-07-15T12:41:40,HP-01,heating,9.901,12.901,431.635,1703.177,16.901,74.98,4.0,5.0,1,1,0,0,,good
2026-07-15T12:41:50,HP-01,heating,9.9,12.9,431.666,1703.098,16.9,75.0,4.0,5.0,1,1,0,0,,good
2026-07-15T12:42:00,HP-01,heating,9.9,12.9,431.697,1703.018,16.9,75.019,4.0,5.0,1,1,0,0,,good
2026-07-15T12:42:10,HP-01,heating,9.899,12.899,431.728,1702.936,16.899,75.038,4.0,5.0,1,1,0,0,,good
2026-07-15T12:42:20,HP-01,heating,9.898,12.898,431.759,1702.852,16.898,75.057,4.0,5.0,1,1,0,0,,good
2026-07-15T12:42:30,HP-01,heating,9.897,12.897,431.789,1702.767,16.897,75.076,4.0,5.0,1,1,0,0,,good
2026-07-15T12:42:40,HP-01,heating,9.896,12.896,431.819,1702.68,16.896,75.094,4.0,5.0,1,1,0,0,,good
2026-07-15T12:42:50,HP-01,heating,9.896,12.896,431.848,1702.592,16.896,75.113,4.0,5.0,1,1,0,0,,good
2026-07-15T12:43:00,HP-01,heating,9.895,12.895,431.878,1702.502,16.895,75.131,4.0,5.0,1,1,0,0,,good
2026-07-15T12:43:10,HP-01,heating,9.894,12.894,431.907,1702.41,16.894,75.149,4.0,5.0,1,1,0,0,,good
2026-07-15T12:43:20,HP-01,heating,9.893,12.893,431.936,1702.317,16.893,75.168,4.0,5.0,1,1,0,0,,good
2026-07-15T12:43:30,HP-01,heating,9.892,12.892,431.964,1702.222,16.892,75.186,4.0,5.0,1,1,0,0,,good
2026-07-15T12:43:40,HP-01,heating,9.891,12.891,431.992,1702.126,16.891,75.203,4.0,5.0,1,1,0,0,,good
2026-07-15T12:43:50,HP-01,heating,9.891,12.891,432.02,1702.028,16.891,75.221,4.0,5.0,1,1,0,0,,good
2026-07-15T12:44:00,HP-01,heating,9.89,12.89,432.048,1701.929,16.89,75.239,4.0,5.0,1,1,0,0,,good
